gene,Bergmann glial cell,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
RENBP,0.3555768021697936,0.566586076351343,0.34098348871889494,0.09442303740238389,0.3107580850443705,0.0,0.0,0.41087960910441707,0.0,0.13365488630813177,0.0
PTTG1IP,0.2591478496794486,0.35632950528290586,0.2584169647137039,0.23519441019317716,0.0,0.044924720738222436,0.0,0.1962475966308882,0.2032424141135997,0.04622995564653702,0.0
PTBP1P,0.0,0.7047543411856183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02525,0.7146100995805561,0.014236600846262342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TG,0.1594767011977178,0.27971286597488665,0.6835967243735471,0.0,0.27741493878639023,0.0,0.0,0.0,0.0872593003691216,0.0,0.0
KCNN3,0.5918858335122233,0.8766198127965024,0.0,0.0,0.0,0.0,0.0,0.0,0.3867822237743531,0.0,0.0
CHPT1,0.12059821807382265,0.10953089445125153,0.0,0.0,0.0,0.0,0.0,0.0,0.06193120468918711,0.0,0.007634827810266406
PFKFB3,0.41909430463330566,0.4775830410543911,0.31166253666422783,0.0,0.055191256830601096,0.03302574065080136,0.0,0.0,0.0,0.049556465370180824,0.09797752833488144
CD109,0.4044401791278456,0.8637722490502922,0.0,0.7322655686422478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUN,0.0,0.5679876783140456,0.07820816085156712,0.30671640376749654,0.0,0.0,0.0,0.0,0.06897615333091053,0.0,0.0
AL162725,0.0,0.4601752249981744,0.041033229036353897,0.07433333333333333,0.08564279782592457,0.0,0.0,0.0,0.0,0.0,0.0
GPR146,0.015202702702702704,0.17042114623886284,0.0,0.7102675558610915,0.0,0.0,0.0,0.0,0.3655951116811601,0.0,0.0
ARMC3,0.0,0.8370126553302357,0.0,0.0,0.0,0.0,0.0,0.59705209403103,0.0,0.0,0.0
DNAJB1,0.08407037926904057,0.4941197649773995,0.0,0.18081257706535142,0.0,0.0071636716852841184,0.0,0.0,0.0,0.0,0.0
AL589935,0.47541739025874263,0.7593607825442208,0.0,0.0,0.06566897050703528,0.0,0.0,0.0,0.0,0.0,0.0
GRTP1,0.5045549696801469,0.700990208229378,0.0,0.0,0.4000185191956619,0.0,0.0,0.0,0.10402065183715975,0.0,0.0
GBP1,0.4309210585168799,0.40821400083001746,0.14332478808863447,0.5429795389237466,0.3257330327942083,0.31046528557796615,0.0,0.0,0.0,0.4033013385661943,0.0
GAN,0.3845359336489199,0.48093766251124365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOXRED1,0.21477097409020426,0.20065934301660027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRO,0.3941981230546753,0.8186409288597254,0.008983573615410058,0.0,0.0,0.0,0.0,0.0,0.3477575672292966,0.0,0.0
DMPK,0.33016762271347977,0.4404096280725215,0.0,0.0,0.09413516644624202,0.0,0.0,0.0,0.31788273537315914,0.0,0.2055498659371678
PLEKHA2,0.24532703250014293,0.4463462241363263,0.4420688574124062,0.23219245787094123,0.4365780427755638,0.32320659872370394,0.0,0.0,0.4806364424214188,0.41230099053641533,0.3142096323333813
FGFRL1,0.20033089885397182,0.15174721393666202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC103923,0.15073501994759633,0.8481033051253868,0.0,0.0,0.2880061606697732,0.0,0.0,0.0,0.0,0.0,0.0
MAP1LC3B2,0.0,0.23802149522990562,0.0,0.0,0.0,0.0,0.3452372956594968,0.0,0.0,0.0,0.0
HSPA1A,0.3522374492222117,0.5712757624581974,0.35791935631192084,0.37661798904614674,0.10098360655737705,0.11478407119381552,0.0,0.3826623763961037,0.0,0.0,0.0
LARP7,0.10993580758834101,0.04314720812182741,0.1091070372560615,0.0,0.0,0.0,0.0,0.08542671629055308,0.0,0.0,0.0
FAM181A-AS1,0.7939015085378701,0.4944535912442776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.03222808820158047,0.9632494993497407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16618261417881025,0.0
UST,0.31327619335274215,0.11632189483465938,0.0,0.0,0.15557377049180326,0.0,0.0,0.0,0.34540971525318087,0.0925452064141931,0.0
P4HA2,0.07183676061802782,0.3705270494369242,0.0,0.07078442252363337,0.0,0.0,0.0,0.0,0.0,0.4088578209113001,0.0
AIFM3,0.1497789782172427,0.8163232252805737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POT1,0.05653432908260087,0.0,0.0,0.0,0.0,0.0,0.0,0.15229898161252298,0.0,0.0,0.0
GEMIN8,0.2861724928920652,0.15048069789609572,0.0,0.0,0.0,0.0,0.0,0.14658515267751343,0.017892950794385316,0.0,0.0
SRRT,0.16950966269259898,0.3682840694926204,0.0,0.0,0.0,0.0,0.0,0.0,0.036749961437606046,0.0,0.10261922554408207
S100A13,0.2846028756303944,0.43375625407968244,0.0,0.22577260361457083,0.28244595599396055,0.0,0.0,0.1474881745986964,0.0,0.0,0.0
LDHD,0.6161068632334176,0.25955506144197155,0.054636181024309186,0.0,0.01936478155990351,0.0,0.0,0.01515311510031679,0.2189990082829657,0.0,0.0
HES1,0.47660561641720073,0.5876997936627446,0.0,0.39410295930949446,0.38201012635238946,0.0,0.0,0.0,0.0,0.49053012258899065,0.0
LINC00654,0.00488786658999425,0.2451245884198104,0.2217724381997515,0.0,0.0,0.0,0.0,0.0,0.048181109761317835,0.0,0.0
BCL6,0.22508907333479228,0.3771102236121696,0.0,0.0,0.08453551912568306,0.0,0.0,0.0,0.0,0.0,0.0
EHHADH,0.297409575464306,0.4300818738804709,0.09750994728414801,0.07397277024249897,0.2745503273825504,0.0,0.0,0.0,0.0,0.0,0.0
PRSS45,0.040001437607820586,0.5636104890797786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U73166,0.14727954626649326,0.3327761130809463,0.0,0.0,0.0,0.0,0.0,0.2531354013757184,0.0,0.0,0.0
Z84485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371501272264631,0.0,0.0,0.0
DPP10-AS3,0.0,0.9910826910255127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL031056.1,0.011105520414031053,0.9580534529702621,0.23240679490093036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB5-AS1,0.7577953839624345,0.12583007922198575,0.09373587114683346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT2,0.0,0.05436081242532855,0.0,0.0,0.0,0.0,0.11036580117919755,0.0,0.0,0.05590551181102362,0.0
IGSF1,0.03105232892466935,0.9283285852211789,0.0,0.0,0.0,0.0,0.0,0.06419746760033886,0.04484667802385008,0.0,0.0
AC115622,0.005426969522714204,0.47348541905522296,0.0,0.0,0.0,0.0,0.0,0.8001342392430901,0.32402608604708794,0.0,0.0
CLU,0.19440540715387483,0.3261064149456221,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0
PCDHB4,0.0,0.2599976559881426,0.0,0.0,0.0,0.0,0.0,0.0,0.3408025602801824,0.2733513197426004,0.0
SEMA3B,0.38928828369347335,0.5258523573830185,0.0,0.0,0.354488841825907,0.0,0.0,0.5356915116029284,0.0,0.0,0.2708375306897619
AC104574,0.10963559437266096,0.5858138230690366,0.0,0.12869523222359228,0.33592634964391344,0.0,0.0,0.0,0.0,0.0,0.0
LINC00378,0.0,0.7845030203571146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF558,0.1011773278166277,0.0,0.0,0.0,0.13837393980136883,0.046124166958961765,0.0,0.0,0.05185224309628038,0.0,0.0
TGIF1,0.3426021374510032,0.40531984096104273,0.3137715708068629,0.0,0.17659699490167302,0.3653293029514848,0.0,0.12340296146510225,0.23080946078079717,0.23263425580488417,0.0
DAO,0.7950404299153192,0.9127880631220734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XK,0.0,0.10304659498207885,0.0,0.0,0.0,0.0,0.4264214534750249,0.0,0.0,0.0,0.0
RGL3,0.37932357349902646,0.4110499582522429,0.3896250353692183,0.0,0.1829942601713893,0.0,0.0,0.0,0.0,0.6771123677062736,0.0
TRDN,0.4213001919494125,0.8476574436555978,0.0,0.21255476777640775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5DC3,0.2868477883772976,0.5156802177230255,0.0,0.0,0.021202185792349726,0.0,0.0,0.0,0.39112402743277463,0.0,0.2570741401524247
HMGCL,0.27316893268303283,0.2593918819742187,0.13123945223147426,0.0,0.0,0.0,0.0,0.27062709653051187,0.13799021868490544,0.0,0.0
AC239868.2,0.0,0.0,0.0,0.0,0.0,0.13293581199579094,0.07618810235958791,0.0,0.0,0.0,0.0
ZNF214,0.3395370568959438,0.0,0.0,0.0,0.07137954329660698,0.0,0.0,0.0,0.0,0.0,0.0
ANP32A,0.0,0.0,0.2037635991591816,0.0,0.0,0.0,0.0,0.05752453653217012,0.0,0.0,0.0
SAMD11,0.0,0.9027172200558482,0.0,0.0,0.30763764823740836,0.0,0.0,0.0,0.0,0.3041180955365288,0.0
OGFRL1,0.1439087615314608,0.43311769272527634,0.22769075192230337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIP6,0.4302893019532681,0.40769890454724667,0.0530762335375318,0.1713492601726264,0.28897922149821387,0.0,0.0,0.14165904728126127,0.3144251601817465,0.29780689899844537,0.0
AC092650.1,0.2660955974436271,0.0,0.0,0.0,0.0,0.0,0.0,0.5129865451387668,0.0,0.0,0.0
PHKG1,0.6393174948087764,0.49806221196967715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC097515,0.46203074556688584,0.7863658590683362,0.0,0.0,0.02667678716059364,0.0,0.0,0.0,0.18012607209367654,0.0,0.0
LINC01338,0.0,0.9820717321082278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL3,0.12548709105028444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11504989724140269,0.0,0.0
CP,0.30845429082121056,0.5810731561783806,0.11741076331942672,0.06401489930127414,0.0,0.10676994862903094,0.0,0.0,0.07829564598382192,0.0,0.0
PFKL,0.2894830825011635,0.4941886360710016,0.0,0.11653986847513359,0.0,0.0,0.0,0.18946290817930467,0.0,0.0,0.0
SDC4,0.5827540233311868,0.9449446514462568,0.0,0.0,0.10321191669852206,0.0,0.0,0.0,0.0,0.0,0.0
AC007221.1,0.0,0.8345824472928236,0.0,0.0,0.0,0.0,0.0,0.6870002566601261,0.15183324438362056,0.0,0.0
AL355922.2,0.6637345811061015,0.08455875046321248,0.010789365095644704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF285,0.11521004017494779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757536484491874,0.0,0.0
NAGA,0.0,0.0380818053596615,0.5016688515265306,0.0,0.0,0.0,0.0,0.0,0.0,0.025721455457967377,0.0
TCTN1,0.3955775180257032,0.47601835388844355,0.004780208949339641,0.0,0.29485524471530067,0.0,0.0,0.07107681300108974,0.2926753853151776,0.18325758441648504,0.0
CFAP54,0.673868317977917,0.4985487794555211,0.0,0.0,0.18963823994211837,0.0,0.0,0.0,0.0,0.0,0.0
DHRS3,0.37555279080523035,0.472929003569174,0.4454151907194497,0.3705759350595972,0.4332897463725133,0.6113166198957525,0.0,0.0,0.0,0.0,0.0
ZDHHC12,0.033963484761357104,0.03142630465444288,0.0,0.1280108919030004,0.0,0.478526344912248,0.0,0.0011615628299894403,0.0060051107325383305,0.29537599436664397,0.0
MT1F,0.09245240442601857,0.500968312491021,0.0,0.33108273411477457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEN1,0.1295098464851983,0.10557582062981097,0.0,0.0045,0.15653271292215715,0.0,0.0,0.11618022552613103,0.2742310908282992,0.2702822807647921,0.0
PROB1,0.033711903392754455,0.4078247989701068,0.0,0.0,0.3834904572969347,0.0,0.0,0.0,0.1313617110508653,0.7989362812334853,0.0
PTPRD-AS1,0.09127655365942858,0.0,0.0,0.0,0.0,0.0,0.0,0.2927991533034457,0.0,0.0,0.0
AGRN,0.0,0.2901816916210943,0.06022667369530838,0.0,0.0,0.0,0.0,0.24120096292142207,0.35931503859786873,0.8846847856431056,0.0
AC097658,0.3322385322566991,0.9439925773837254,0.0,0.0,0.2263379190448363,0.0,0.0,0.0,0.0,0.0,0.0
LAMB4,0.311939351247907,0.23277000818326637,0.0,0.24843611060836424,0.0,0.0,0.0,0.0,0.05938872758815415,0.0,0.0
NGEF,0.0,0.7846551375596997,0.0,0.0,0.0,0.0,0.0,0.0,0.2032473740126516,0.0,0.0
AL009031,0.0,0.9680801582507982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC027117,0.4775330320435891,0.6022626133412761,0.0,0.0,0.3696283098482219,0.0,0.0,0.2784476279528957,0.0,0.24800332362017752,0.4265836002204283
LPAR4,0.5727367365662865,0.8759685442802474,0.0,0.0,0.18345104449062866,0.0,0.0,0.0,0.26194578219381787,0.0,0.0
GALNT3,0.0,0.6337860013979316,0.0,0.0,0.0,0.5098875540899598,0.0,0.0,0.3312863140158733,0.0,0.0
SOX9,0.7184311728853925,0.9179641299048529,0.0,0.0,0.1749525244847116,0.0,0.0,0.0001817520901490367,0.0,0.0,0.0
GANC,0.10176308540280954,0.13487025236531536,0.12198391361712045,0.0,0.0,0.0,0.0,0.2878642286936458,0.0,0.026953258273626747,0.0
NECAB2,0.09743000205994094,0.8132180156338287,0.0,0.0,0.14918324245393416,0.0,0.0,0.0,0.3791102387820222,0.0,0.0
AP000317,0.2686948586622713,0.3809296497404794,0.0,0.0,0.032245153220762976,0.0,0.0,0.0,0.36831766924949305,0.0,0.0
LINC01411,0.7818192430742196,0.31878503873703035,0.0,0.0,0.0,0.0,0.0,0.6841132503390436,0.3577735545277506,0.0,0.0
FCGBP,0.0,0.005245063469675599,0.7273819557666541,0.0,0.2049431509447503,0.4551247684145883,0.0,0.0,0.0,0.0,0.0
FHAD1,0.0842566166758929,0.22990601511066977,0.15329592015612648,0.0,0.04482712409541678,0.0,0.0,0.0,0.0,0.24502097146463558,0.0
POU2AF1,0.0,0.044076163610719324,0.0,0.0,0.2958340386450498,0.0,0.0,0.7347753950428627,0.0,0.0,0.0
MSTN,0.6855645080230351,0.3580684202331217,0.0,0.0,0.0,0.0,0.0,0.0,0.005877342419080068,0.0,0.0
C5orf38,0.7444569593516216,0.7732759837019823,0.0,0.0,0.12958693445698644,0.0,0.0,0.0,0.1787862621175918,0.0,0.0
NPIPB3,0.0,0.0,0.03977230276653532,0.6252482025041513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP1,0.42247392828786867,0.2902743881213188,0.0,0.14377353062063297,0.08666827774384751,0.0,0.0,0.3644537725937808,0.38917820319477936,0.06127635747666852,0.0
CPEB1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5692315180566225,0.0,0.0,0.0
PSD4,0.0,0.40113059950124885,0.3914768990555496,0.0,0.07833020637898687,0.8227514228802912,0.0,0.0,0.3125088588395649,0.0,0.0
SH3BGR,0.2797875044453818,0.2815424382486656,0.0,0.0,0.0,0.0,0.0,0.486962344889511,0.0,0.0,0.0
SEMA3D,0.0,0.5897915350712628,0.0,0.0,0.40551937466771537,0.0,0.0,0.0,0.7469259948592001,0.0,0.0
DAZAP2,0.08667524799192353,0.048170309185222526,0.01172876010250345,0.06675400739827374,0.06377049180327869,0.0,0.0,0.0633406034169393,0.0,0.0,0.0
HIST1H2AE,0.0,0.316207055002988,0.34239367380261865,0.0,0.0,0.0,0.0,0.03812038014783527,0.0,0.0,0.0
HVCN1,0.38176485359333645,0.5379519508872795,0.3265505745789907,0.20606103575832307,0.00368533905119271,0.0,0.0,0.0,0.0,0.4358608245797613,0.0
AL365259,0.47678852461629434,0.5268094087987196,0.0,0.0,0.029596893843195325,0.0,0.0,0.34973746707062847,0.0,0.0,0.4214023985993691
RORB-AS1,0.8184927685563683,0.5018337321560693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPON1,0.40920577660645535,0.6152284161570588,0.0,0.0,0.0,0.0,0.03161236885698509,0.0,0.0,0.0,0.0
AC093523,0.034574468085106384,0.31234096398584366,0.0,0.0,0.09664768524824502,0.0,0.0,0.0,0.7680498692051068,0.0,0.0
CALCB,0.0,0.0,0.0,0.0,0.0,0.09786039985969835,0.2568223454062623,0.0,0.0,0.0,0.0
TBX5-AS1,0.0,0.5256934304360815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011489,0.0,0.3682840488023597,0.19716687819904447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137784,0.0,0.0,0.0,0.0,0.0,0.0,0.11726182885452172,0.0,0.0,0.0,0.0
AC087564,0.21868090242003618,0.28016403135552964,0.0,0.0,0.06100866613061735,0.0,0.0,0.3713202079289209,0.34086417470827257,0.0,0.0
PRPF40A,0.0,0.0,0.06805637689729943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A3,0.4813865163243204,0.5411824673768725,0.0,0.0,0.14678021831560417,0.0,0.0,0.0,0.3890048038100433,0.43124839081605465,0.4181155201880999
OR7E14P,0.6144585804946592,0.5465580709764704,0.0,0.0,0.008777807558295363,0.0,0.0,0.0,0.0,0.0,0.0
MLYCD,0.30631859133707406,0.31679928914012706,0.19895660676214771,0.0,0.11471852284727135,0.0,0.0,0.07946663918314047,0.314577714851659,0.0,0.0
FAM47E,0.34742128512664894,0.38624083426885486,0.0,0.0,0.0,0.0,0.0,0.31894895088548003,0.17934822853427954,0.0,0.0
GRAMD2A,0.30850109795747055,0.7115812946712807,0.0,0.0,0.0,0.0,0.0,0.0,0.30643480222550346,0.0,0.0
PLEKHA4,0.2865171345123547,0.5712211887279839,0.0,0.0,0.16149815531662792,0.0,0.0,0.0,0.2183895647928365,0.0,0.0
SH3PXD2B,0.0,0.599341325575114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCA1,0.4756725131941095,0.9437088054552341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPEG,0.2651773193995772,0.3721610525247878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19538555099861754
AL392003,0.0,0.5753682690992072,0.0,0.0,0.0,0.0,0.0,0.07254487856388596,0.0,0.0,0.0
DBI,0.3984652779184008,0.5503311751414995,0.040114330770747095,0.0,0.0,0.0,0.0,0.29866401657916847,0.3673277522315604,0.1354609596632202,0.0
LTBP3,0.19895951939536463,0.4170398402972201,0.0,0.0,0.1519952019192323,0.0,0.0,0.0,0.28350987946197115,0.056550665301944726,0.1544337166555464
LTBR,0.3750697862939353,0.3325307840332481,0.43729402224141767,0.27038974517057135,0.24230773624616087,0.0,0.0,0.0,0.31767256704141167,0.10067542605822671,0.0
SIRPA,0.19283060547706826,0.2645425363007387,0.07648334318943426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU3F2,0.6272653508940531,0.8825452953427908,0.0,0.0,0.0,0.0,0.0,0.23244396680941978,0.41158367671601337,0.0,0.0
ZFP36L1,0.46278236967864517,0.536323649818946,0.45644452875212205,0.38407757912042745,0.41097394009429195,0.0,0.0,0.0,0.42611938023729207,0.32027108651643593,0.0
MIIP,0.2853761682360961,0.16940261921650585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAP1,0.8288741650002277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094878397551397,0.0,0.0
TTC4,0.0,0.591558871271666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022107,0.24030892526952252,0.024858956276445698,0.0,0.0,0.0,0.0,0.0,0.0,0.08664695320299112,0.0,0.0
SLC25A48,0.0,0.9669192395804718,0.0,0.0,0.0,0.0,0.0,0.6164320529200988,0.12043198552839415,0.0,0.0
LIX1,0.47738984271230245,0.9424044302771477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMX2,0.0,0.9070543591157203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6530330143794613,0.0
SAMD14,0.0,0.0,0.0,0.0,0.0,0.0,0.2742094900646854,0.0,0.0,0.0,0.0
LINC00906,0.5920033203723276,0.9021485215712097,0.0,0.0,0.0,0.0,0.0,0.04499559918117517,0.5324636359559792,0.0,0.0
AL160314.1,0.3012702111882688,0.6966841888409239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBPF26,0.4310712032454195,0.4094374079044545,0.12437843437317536,0.0,0.0,0.10950076621757367,0.0,0.0,0.21093582849759598,0.0879325275994464,0.0
ARVCF,0.0,0.15238020101715238,0.0,0.0,0.0,0.0,0.181102193144476,0.0,0.0,0.0,0.0
AXDND1,0.296068128378968,0.47451026848538885,0.03569850400286549,0.1578593763902869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC190,0.0,0.9588276152129921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA3,0.0,0.9653528480366169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBC,0.0,0.30384429166696497,0.033904987187068795,0.1340166461159063,0.0,0.0,0.0,0.0,0.0,0.13169566700784716,0.0
ALDH2,0.3644179682801624,0.4127346651374219,0.20751004755971358,0.16132511302918207,0.2061591187700744,0.0,0.0,0.0,0.06423944973631732,0.0,0.0
SLC38A3,0.3809669009453039,0.5454210020369022,0.0,0.6783678105131459,0.37129141017585643,0.0,0.0,0.2765129853903563,0.3543152435632335,0.14844454661308806,0.0
WDR13,0.22744808895952162,0.2093388402640947,0.0,0.0,0.07468660887293435,0.0,0.0,0.1057394316053642,0.010141909609748574,0.0,0.0
SYNM,0.45534336422106214,0.4812534560299794,0.0,0.08138964241676941,0.2939061737942186,0.17547962357052152,0.0,0.3425189054800846,0.0,0.386241458180562,0.35038299514632965
KLF16,0.0,0.0,0.40108935527536993,0.0,0.0,0.0,0.014290461947490861,0.0,0.0,0.0,0.0
SORBS1,0.3324176436341197,0.32916725148637793,0.0,0.16052712700369914,0.17584699453551914,0.0,0.07412790697674419,0.0,0.0,0.0,0.0
ARHGAP40,0.0,0.32074145565862333,0.0,0.0,0.0,0.780883414638211,0.0,0.0,0.0,0.0,0.0
FLYWCH2,0.0,0.0,0.0,0.019460697023658102,0.0,0.0,0.0717015619807245,0.0,0.0,0.08661417322834646,0.0
C8orf37-AS1,0.24311654528629317,0.5585346173407834,0.05473626175393291,0.0,0.0,0.0,0.0,0.0,0.17197929665872294,0.0,0.0
AC011773,0.3926106398918259,0.4914549580579882,0.0,0.0,0.22404411129321164,0.0,0.0,0.013833157338965153,0.1547036792071309,0.0,0.0
TPT1P4,0.0,0.6642409330912669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC051619.3,0.06217653824036803,0.41050001164654587,0.0,0.0,0.0,0.0,0.0,0.19099700521687996,0.02559625212947189,0.0,0.0
AL445307,0.3052372743440538,0.47556088680561487,0.0,0.0,0.0,0.0,0.0,0.02914466737064414,0.22835291146731287,0.0,0.0
GSTM5,0.537169901778329,0.8038716764581664,0.0,0.0,0.19057418790725467,0.0,0.0,0.0,0.3056400161764973,0.1924398128943963,0.0
AC010754,0.0,0.6223839673544693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092451.1,0.5378964385657437,0.47502973471773835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENKUR,0.6564574099228646,0.4699417541741251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL391422.1,0.17539563085142573,0.6328461255702597,0.28384462701178503,0.0,0.0,0.0,0.0,0.0,0.2604757469476584,0.0,0.0
RPS27AP13,0.20694530783593243,0.6570088832055192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF117829.1,0.43782876816100624,0.5097116665440697,0.155992774340179,0.06413820386354295,0.2754621960739514,0.0,0.0,0.3181799015583083,0.37612889273242744,0.05612418969634937,0.0
AL449403.1,0.38902537751231103,0.4384900350217714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STC2,0.0,0.873468093812469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNPT1P2,0.49596939146861885,0.45500496230209336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXIN2,0.38105946308651695,0.5249515709834673,0.0,0.12066368680641185,0.095930902364329,0.0,0.0,0.0,0.036750559253253365,0.31264591099862854,0.0
AL117372,0.0,0.5330885398487613,0.0,0.0,0.0,0.0,0.0,0.0,0.35292892369469464,0.0,0.0
AL121987.1,0.3570021503734121,0.43776459137925583,0.0,0.0,0.0,0.0,0.0,0.3743076594578031,0.23707621768477954,0.0,0.0
SDCBPP1,0.28128753872351486,0.5902923951335299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121790.1,0.0,0.5356315438366743,0.0,0.0,0.0,0.0,0.0,0.0,0.3836104243408516,0.0,0.0
AC068506,0.2159596842394349,0.6392101687043599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC12,0.06929269695227142,0.8335856841155719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATN1,0.21064112998617732,0.2546800584345159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022417153996101363
LINC02278,0.0,0.6075194543746609,0.0,0.0,0.0,0.0,0.0,0.129831045406547,0.0,0.0,0.0
AC087516.1,0.0,0.6528442023110447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121956.4,0.46669830563627884,0.7793401567514627,0.0,0.0,0.0,0.0,0.0,0.2405282402827886,0.01409710391822828,0.0,0.0
FAS,0.3532415891098494,0.5594736114220451,0.35511569306366375,0.18954058775174681,0.11186641826785769,0.0,0.0,0.0,0.0,0.4097990400464263,0.0
AC006012,0.1881897101924138,0.5663090001326799,0.13981722154384676,0.0,0.0,0.0,0.0,0.30921526279970385,0.0,0.0,0.0
CAPN8,0.048555204140310525,0.6841838231844087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM105,0.0,0.5690035957734377,0.14099297852824774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005703.3,0.25499955007409036,0.5787631128375479,0.0,0.0,0.0,0.0,0.0,0.0,0.19157903740381407,0.0,0.0
AL136520,0.307294704886419,0.6018056232897049,0.0,0.0,0.0,0.0,0.0,0.027085533262935585,0.0,0.0,0.0
NCRNA00250,0.19418760072505367,0.3549862981642546,0.0,0.0,0.0,0.0,0.0,0.12021128344612711,0.12130718763606875,0.0,0.0
LINC00927,0.2821208094720144,0.45306980654363294,0.0,0.0,0.0,0.0,0.0,0.0,0.14958110203570024,0.0,0.0
AC113194,0.390682849374132,0.5843450612085122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035446,0.23677676290648966,0.6572082311753465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC072062,0.3364984266758314,0.45992797817163017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1P19,0.0,0.5408610329446214,0.0,0.0,0.0,0.0,0.0,0.24230407527722472,0.0,0.0,0.0
CXCL14,0.0,0.5951397552890985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP003472.1,0.04240943070730305,0.6716234760944552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
