gene,Bergmann glial cell,astrocyte,central nervous system macrophage,choroid plexus epithelial cell,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
PIKFYVE,0.0,0.0,0.032468354430379744,0.3839940996107768,0.0,0.0,0.0,0.0,0.11315162089752942,0.0,0.04432668329177057,0.0,0.0
GLUD1,0.11423498076353951,0.44104587076749824,0.0,0.17918787360042399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL20,0.0,0.0,0.0,0.10865122471231431,0.0,0.0,0.0,0.0,0.30149305981925867,0.0,0.0,0.0,0.0
SARM1,0.0,0.013871826371826372,0.0,0.0,0.0,0.0,0.0,0.0,0.2804959737868484,0.0,0.11321695760598503,0.0,0.0
PIGL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24224548118135303,0.0,0.0,0.0,0.0
MTSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.10844132469402448,0.0,0.17533701668360188,0.11371603856266432,0.40479778445104186,0.0,0.0
AC068152,0.0,0.0,0.0,0.29760267127216516,0.0,0.01393884892086331,0.0,0.0,0.1448927006326778,0.0,0.0,0.0,0.0
AL359510,0.0,0.01749725174056431,0.0,0.0,0.0,0.07047775346462436,0.0,0.0,0.3607740484117561,0.0,0.0,0.0,0.0
GABPB1,0.14744335535108988,0.0,0.01607594936708861,0.0,0.06376767055931162,0.0,0.0,0.0,0.027445472571050893,0.0,0.0,0.0,0.0
USO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19375817319360833,0.0,0.0,0.0
LYRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325848241141948,0.0,0.0,0.0,0.16626038120134978
CNTN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262685545002664,0.0,0.0,0.4934599880195317,0.0
HSPA9,0.0,0.21668648492343595,0.05246835443037975,0.31758522848179527,0.0,0.05513714028776978,0.002249820014398848,0.0,0.05033357582422851,0.0,0.0,0.0,0.0
KIF12,0.0,0.15967387321363136,0.0,0.0,0.0,0.0,0.0,0.0,0.5022404593223042,0.0,0.0,0.0,0.0
ARMCX5-GPRASP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38002535065373877,0.0,0.029800498753117206,0.0,0.0
DENND5B,0.0,0.0,0.0,0.3255600600160059,0.0,0.0,0.0,0.0,0.3512340373070693,0.0,0.0,0.0,0.0
MCF2L2,0.0,0.0,0.09281647946199781,0.0,0.0,0.0,0.0,0.0,0.4716530874397787,0.0,0.3573640977448952,0.0,0.0
GSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09139610389610389,0.35214987665905273,0.0,0.0,0.0,0.0
VLDLR-AS1,0.0,0.0,0.0,0.7203880077899528,0.0,0.0,0.0,0.0,0.010194976867151356,0.3885411065557172,0.0,0.0,0.0
C16orf62,0.0,0.0,0.0,0.27029119495788373,0.0,0.0,0.0,0.0,0.0,0.2815784925972734,0.0,0.0,0.0
STX17-AS1,0.0,0.0,0.0,0.0,0.0,0.1494887514496062,0.0,0.0,0.2175935909672712,0.0,0.16124676641193925,0.0,0.0
ANKRD11,0.0,0.0,0.2067821797319794,0.0542481189683945,0.0,0.0,0.0,0.16501623376623376,0.14754184435606926,0.0,0.0,0.0,0.0
ACTR8,0.17185617302765724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11799405155320555,0.0,0.0,0.0,0.0
ZNF692,0.0,0.16791184592690686,0.0,0.8093586386366419,0.0,0.0,0.0,0.0,0.019448116325181758,0.0,0.0,0.0,0.0
OGFOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13892268731443208,0.0,0.0,0.0,0.0
NUP50-AS1,0.0,0.0,0.0,0.0,0.0,0.03591501798561151,0.0,0.0,0.24111427420126808,0.0,0.0,0.0,0.0
WASF2,0.0,0.24990376881616244,0.2684858463256773,0.0,0.1352181929932391,0.0,0.07217422606191505,0.0,0.0,0.0,0.0,0.11242454728370221,0.0
NOL6,0.0,0.0,0.0,0.8852287195522756,0.0,0.0,0.0,0.0,0.21644226882113388,0.0,0.0,0.0,0.0
TDRD3,0.0,0.007473382473382474,0.0,0.36418506140314144,0.0,0.0719986510791367,0.0,0.0,0.0,0.16054618721383834,0.0,0.0,0.0
FAM135A,0.0,0.0,0.1679746835443038,0.18545312035588823,0.0,0.08796088129496403,0.0,0.0,0.1663518158034594,0.0,0.17643391521197008,0.0,0.0
HDX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760848613765818,0.0,0.05766832917705736,0.0,0.03207620528771384
AC090907,0.0,0.0,0.7661392521318786,0.0,0.0,0.0,0.0,0.0,0.11652346331791144,0.0,0.0,0.0,0.0
CR381653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132422370104035,0.0,0.6973621099064609,0.0,0.0
PTCH2,0.6208633847150256,0.3419465460575317,0.0,0.0,0.0,0.049685251798561154,0.08036357091432686,0.0,0.3905791349549076,0.0,0.0,0.0,0.0
KYAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449793338195964,0.0,0.0,0.0
SLC25A21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31962757915648066,0.0,0.0,0.0,0.0
AC091078.1,0.1671099446297713,0.7661800509092002,0.0,0.0,0.0,0.6225621823765684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORC2,0.0,0.0,0.0,0.5965887266441889,0.0,0.0,0.0,0.0,0.23688765137538975,0.0,0.0,0.0,0.0
GAREM2,0.0,0.8775221566319609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKL,0.0,0.29309606984091335,0.0,0.0,0.06653349723417333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHF,0.0,0.0,0.0,0.0,0.24791435618043295,0.0,0.035164835164835165,0.0,0.39458924912089866,0.0,0.013778054862842892,0.0,0.0
MTIF2,0.0,0.0,0.1003011256037965,0.0,0.0,0.0,0.0,0.0,0.013929279576999338,0.0,0.0,0.0,0.0
EP400,0.0,0.0,0.0,0.5106879686131476,0.0,0.0,0.07433405327573794,0.0,0.2182328243633717,0.0,0.0,0.0,0.0
POLR3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09237807092674188,0.44396830016428457,0.0,0.0,0.0
SLITRK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846791664002527,0.0,0.7209193009324539,0.0,0.0
EIF2AK1,0.0,0.0,0.0,0.0,0.0,0.02399955035971223,0.0,0.0,0.06463978849966953,0.0,0.0,0.0,0.0
EPB41L4A,0.0,0.0,0.0,0.5988308122885754,0.3102249046083825,0.1729198923774146,0.09404247660187184,0.0,0.0,0.07516330938455759,0.2175562461724671,0.14746814218645204,0.0
PACRG,0.0,0.15748987689376284,0.0,0.5814082285659864,0.0,0.5380383755747855,0.0,0.0,0.4105173372836356,0.0,0.0,0.0,0.0
MAP3K7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853518524555965,0.0,0.0,0.0
NEMF,0.0,0.0,0.030632911392405062,0.15228278883876362,0.0,0.0,0.0,0.0,0.0873053203350386,0.03834355828220859,0.0,0.0,0.0
TDRP,0.0,0.11153767403767403,0.0,0.0,0.6369471038178396,0.12207733812949641,0.04463642908567315,0.0,0.4413865668523915,0.0,0.0,0.08266264252179745,0.0
TAF1,0.0,0.0,0.0,0.22811525983794853,0.00376459741856177,0.0,0.0,0.013798701298701298,0.05604683743439741,0.0,0.0,0.0,0.0
TMEM41B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386052924983232,0.03286590709903593,0.0,0.0,0.0
SORCS2,0.0,0.0,0.0,0.42857703329577856,0.0,0.0,0.0,0.0,0.0,0.4767283104900055,0.0,0.0,0.0
ITGA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033077963490894,0.0,0.0,0.0,0.0
RSPH3,0.0,0.12055440413971111,0.0,0.8575088548793188,0.0,0.40328758467461245,0.029067674586033116,0.0,0.4013780193337159,0.0,0.0,0.0,0.0
ACBD4,0.018961393918688077,0.3785650789392957,0.0,0.0,0.0,0.14821763037749072,0.0,0.0,0.07952742894910773,0.0,0.0,0.0,0.0
EDA,0.0,0.0,0.09968354430379747,0.7518081219090165,0.0,0.0,0.0,0.0,0.03131196298744217,0.0,0.05517456359102244,0.07025486250838364,0.0
AC004076.1,0.0,0.0029176904176904175,0.0,0.0,0.0,0.0,0.0,0.0,0.3393596230503628,0.0,0.07885646063337194,0.0,0.0
LSG1,0.0,0.0,0.0,0.0,0.0259680393362016,0.0,0.0,0.0,0.10074355584930601,0.0,0.0,0.0,0.002246026261230131
SCAI,0.0,0.0,0.0,0.6533505059681323,0.0,0.0,0.0,0.0,0.3994422424031614,0.0,0.0,0.0,0.0
AC092535.3,0.05337591240875912,0.0,0.05263157894736842,0.0,0.0,0.0,0.39706863660697356,0.0,0.1793882820637133,0.0,0.0,0.0,0.0
MAP3K2,0.0,0.0,0.17620253164556962,0.0,0.0,0.0,0.0,0.0,0.10015805938140523,0.0,0.0,0.0,0.0
TFG,0.0,0.0,0.0,0.6040301108680457,0.0,0.0,0.0,0.0,0.10518407456130266,0.0,0.0,0.0,0.0
VHL,0.0,0.0,0.05405063291139241,0.0,0.0,0.0,0.0,0.05560064935064935,0.11301569472173803,0.0,0.0,0.0,0.0
MFAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21945049720417947,0.0,0.0,0.0,0.0
M1AP,0.0,0.0,0.7108354456143783,0.0,0.0,0.7911705225454444,0.0,0.0,0.06118638466622604,0.0,0.0,0.0,0.0
ARHGEF40,0.25159557807707106,0.1671493291405915,0.27112259299231417,0.0,0.0,0.0,0.13709078134367597,0.0,0.0700760079312624,0.0,0.2980842069271623,0.20843107148247636,0.016413268832066345
TGIF1,0.30341781948193447,0.35478939165131396,0.1723224592878709,0.0,0.0,0.4449702517788281,0.0,0.02978896103896104,0.0,0.0,0.0,0.0,0.0
QRICH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28491205995118546,0.0,0.0,0.0,0.0
LINC01881,0.0,0.0,0.0,0.0,0.0,0.0,0.19044397227442586,0.0,0.19093592842621127,0.0,0.0,0.0,0.0
FMNL1,0.0,0.0,0.8121738504507033,0.0,0.0,0.0,0.0,0.7634951118156027,0.12195968274950429,0.0,0.0,0.0,0.0
CLPX,0.0,0.0,0.0,0.7518264788008733,0.0,0.0,0.0,0.0,0.04778585591539987,0.0,0.0,0.0,0.0
DDX55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23500199107785028,0.0,0.0,0.0,0.0
ANXA11,0.0,0.37161852612243507,0.34057471063474654,0.0,0.3381621083958559,0.3030889189208857,0.13034802628866224,0.3699520656092142,0.0,0.0,0.0,0.39480523865131,0.0
PLAA,0.0,0.0,0.0,0.5784245074740695,0.0,0.0,0.0,0.0,0.20713903305980946,0.0,0.0,0.0,0.0
RBMS1,0.0,0.0,0.0,0.31932293344215557,0.1988048757745923,0.0,0.19456443484521238,0.2829509578818971,0.3777592675307301,0.0,0.21148249829240867,0.31066347322513765,0.018313752591568762
ATP11A,0.0,0.0,0.0,0.0,0.06292255685310387,0.0,0.0,0.0,0.0,0.2916088936279295,0.0,0.0,0.0
INPP5A,0.0,0.0,0.0,0.44903409282147294,0.0,0.0,0.0,0.0,0.04729015201586252,0.0,0.0,0.14855801475519786,0.25652722764642333
C3orf67-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352694444040497,0.0,0.0,0.0,0.30708898685711916
LINC01529,0.0,0.0,0.49245384489126354,0.0,0.0,0.0,0.0,0.03171934543824255,0.07744547257105089,0.0,0.0,0.0,0.0
ZNF860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158053881664766,0.0,0.0,0.0,0.0
MYO19,0.0,0.022010647010647012,0.0,0.0,0.0,0.0,0.0,0.0,0.05826173165895572,0.0,0.0,0.0,0.0
IMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10535714285714286,0.04651354923992069,0.0,0.0,0.06237424547283702,0.2909571380193819
DKK3,0.0,0.36935565096258294,0.0,0.0,0.0,0.16344424460431656,0.0,0.0,0.4239349235648151,0.0,0.0,0.0,0.19197747578784227
CRTAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482318623830896,0.0,0.8555545001834612,0.0,0.0
AC138627.1,0.0,0.6683184636870823,0.0,0.0,0.0,0.4902815125773624,0.0,0.0,0.0,0.10343261896113332,0.0,0.0,0.0
NUCB2,0.0,0.0,0.0,0.0,0.13898851415971472,0.0,0.0,0.15816111343596242,0.43850554733299973,0.0,0.0,0.0,0.0
LYPD1,0.0,0.0,0.0,0.0,0.0,0.8010005692918303,0.0,0.0,0.2848619147257203,0.0,0.632288919977113,0.0,0.0
DISP2,0.0,0.10675381263616558,0.0,0.0,0.0,0.0,0.0,0.0,0.9260778655565176,0.0,0.0,0.0,0.0
DVL1,0.0,0.19004208361246147,0.0,0.0,0.0,0.0,0.0,0.0,0.031642432253800395,0.0,0.0,0.0,0.0
CRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12339722405816259,0.0,0.0,0.0,0.0
ERCC6,0.0,0.0,0.131275744307686,0.0,0.0,0.0,0.0,0.0,0.1873633664911502,0.0,0.0,0.0,0.0
KIF9-AS1,0.0,0.17864943043579906,0.0,0.0,0.0,0.0,0.0,0.0,0.46708794389880337,0.0,0.0,0.0,0.0
KDM2B,0.0,0.0,0.08550632911392406,0.0,0.0,0.0,0.0,0.0,0.06833354696014751,0.0,0.0,0.0,0.0
HLCS,0.0,0.0,0.0,0.3669410854929258,0.0,0.0,0.0,0.0,0.34867104145028793,0.0,0.0,0.0,0.0
ZNF788,0.0,0.253879495834851,0.0,0.0,0.0,0.0,0.0,0.0,0.06926635822868474,0.0,0.0,0.0,0.0
SSH1,0.0,0.013257575757575758,0.39970635846294905,0.0,0.0,0.0,0.0,0.044237012987012984,0.2305121629486632,0.0,0.0,0.024396378269617706,0.0
AC093297.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527729208933384,0.02265629546848921,0.0,0.0,0.0
MKL1,0.0,0.11793611793611794,0.03417721518987342,0.06559595473650731,0.0,0.0,0.0,0.0,0.04418666808867111,0.023006134969325152,0.0,0.0,0.06064270905321355
PLXNA2,0.033737792246226694,0.03547297297297297,0.0,0.3839873506275803,0.23705022076757865,0.0,0.0,0.0,0.5038549132731795,0.0,0.0,0.0,0.0
AL158212.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16953558089260676,0.0,0.0,0.24107797592183317,0.0
USB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254569126946348,0.0,0.0,0.06649491955518119,0.0
NDRG4,0.5014689584754071,0.1466011466011466,0.0,0.0,0.0,0.0,0.0,0.0,0.5703166262352843,0.0,0.0,0.0,0.0
PRPF8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.04537337662337662,0.17394454900199585,0.0,0.0,0.0,0.0
MPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030832782551222737,0.0,0.0,0.3889767076057408,0.0
AL121821.1,0.0,0.0,0.0,0.0,0.0,0.0,0.35045789407486844,0.0,0.29367242676310207,0.0,0.19627913640424205,0.5101080144880478,0.0
C14orf159,0.0,0.25896194094343095,0.0,0.3407161585624615,0.0,0.1113421762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFXN5,0.44690522184757525,0.37720890349368164,0.0,0.0,0.0,0.23263390338149648,0.0,0.0,0.21876898282163187,0.0,0.0,0.0,0.0
UNC79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520446252265275,0.0,0.26416367621543296,0.0,0.0
TFIP11,0.0,0.003941441441441441,0.0,0.0,0.0,0.0,0.0,0.0,0.06956378056840713,0.0,0.0,0.0,0.05785123966942149
GANAB,0.015833086712044985,0.0,0.0,0.0,0.04110325752919484,0.0,0.0,0.0,0.05601454064771976,0.0,0.0,0.06052984574111335,0.0
CCDC50,0.0,0.0,0.10987341772151898,0.0,0.35287823947018643,0.0,0.0,0.0,0.018506278916060808,0.0,0.5597096570579767,0.0,0.0
EEF2K,0.0,0.017352579852579854,0.0,0.0,0.0,0.0,0.0,0.0,0.5561044561527324,0.0,0.018703241895261846,0.0,0.0
ABCC4,0.0,0.35478428348915814,0.7512856318835845,0.438232488545369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17653277210621487,0.04210178453403834,0.0,0.0,0.0481131807245187,0.0
ARHGEF17,0.0,0.3899911847715941,0.0,0.6482720750693247,0.0,0.0,0.0,0.0,0.3897393981170509,0.0,0.0,0.4131787842427782,0.24100758031997224
RUFY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11411221995930002,0.0,0.0,0.0,0.0
QSOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01082286847323199,0.06631412594213469,0.0,0.0,0.0
LINC02245,0.0,0.0,0.5069795033280484,0.5891131650452321,0.0,0.0,0.0,0.0,0.42219817425718614,0.0,0.0,0.0,0.0
SNX5,0.0,0.0,0.27000960533540774,0.0,0.0,0.08610611510791367,0.0,0.0,0.017696629213483146,0.0,0.14906407540851765,0.0,0.0
PIGN,0.0,0.0,0.0,0.3681806732813717,0.0,0.0,0.0,0.0,0.0,0.23697645480981722,0.0,0.0,0.0
SCYL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148358657079878,0.0,0.0,0.0,0.0
LRWD1,0.0,0.0,0.0,0.0,0.0,0.24941892700802365,0.0,0.0,0.1361368142762723,0.0,0.048552520372708394,0.0,0.0
PLCB2,0.0,0.0,0.8896653989387895,0.0,0.0,0.0,0.0,0.5020396052115705,0.0,0.0,0.0,0.0,0.0
CORO2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918604242742644,0.7001894285599202,0.0,0.0,0.0,0.0
NUP160,0.0,0.0,0.0,0.3566773280594916,0.0,0.0,0.0,0.0,0.09749391693569784,0.0,0.05024937655860349,0.0,0.0
ZFYVE27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915900015475713,0.0,0.0,0.0,0.0
UXS1,0.0,0.306825785211621,0.0,0.49169824076563506,0.09526736324523663,0.0,0.0,0.0,0.30557274898082887,0.0,0.0,0.0,0.0
PRPF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10538664904163912,0.0,0.0,0.0,0.0
NMRK1,0.0,0.0,0.0,0.0,0.05923478795328826,0.0,0.0,0.49648834303866307,0.11209855893221816,0.0,0.0,0.0,0.0
DYNC1H1,0.0,0.0,0.0,0.1668104278782302,0.0,0.0,0.0,0.0,0.26640881828658575,0.0,0.0,0.0,0.0
ANO5,0.0,0.13917895167895167,0.0,0.0,0.0,0.0,0.0,0.0,0.454982834777494,0.0,0.32838045415244693,0.1675248310453181,0.0
RWDD1,0.0,0.0,0.0,0.593962257414814,0.0,0.0,0.0,0.0,0.21920165865729185,0.0,0.0,0.0,0.0
DHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04180676978255996,0.1414904163912756,0.0,0.0,0.0,0.0
AC004147.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08916083916083917,0.0,0.9624188982612057,0.0,0.0,0.0,0.0
PPP4R1,0.0,0.0,0.0,0.0,0.1070221266133989,0.0,0.0,0.0,0.07602444249516771,0.0,0.014900249376558603,0.0,0.0
NUTM2A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804475633894624,0.0,0.0,0.0
IFNAR2,0.0,0.0,0.0,0.0,0.5932266493375664,0.0,0.0,0.08685064935064934,0.15708675564305014,0.0,0.0,0.0,0.0
TM9SF1,0.0,0.0,0.0,0.823628807572635,0.0,0.24508932769750585,0.0,0.0,0.057567746199603434,0.0,0.0,0.0357981220657277,0.0
TAF1B,0.0,0.0,0.0,0.0,0.0,0.09195143884892086,0.0,0.0,0.3069387212298903,0.0,0.0,0.0,0.0
DAAM1,0.0,0.38539566317503776,0.0,0.4578625530829836,0.0,0.22897354385399243,0.1203203743700504,0.0,0.37151260748812537,0.0,0.0,0.0,0.0
CHD4,0.0,0.08717239967239968,0.0,0.0,0.0,0.0,0.0,0.0,0.031725049570389956,0.0,0.0,0.0,0.0
ADAM22,0.4249510509796895,0.10969492219492219,0.0,0.0,0.0,0.0,0.0,0.0,0.37374340549516655,0.0,0.24206393414596755,0.0,0.0
SLC30A7,0.0,0.0,0.0,0.0,0.09334665027658266,0.1357351618705036,0.0,0.13344155844155844,0.11766041049941547,0.0,0.0,0.0,0.0
AC008946,0.0,0.04827775742030048,0.0,0.0,0.0,0.060357403355215174,0.0,0.0,0.1805488593217329,0.0,0.0,0.0,0.0
ISCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989162472809648,0.35460000091321386,0.0,0.0,0.053487592219986585,0.0
BRWD3,0.0,0.0,0.011645569620253165,0.0,0.0,0.0,0.0,0.0,0.2887901326916049,0.0,0.12450124688279302,0.0,0.0
AC024901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277307982308716,0.0,0.0,0.0,0.0
GSK3B,0.0,0.0,0.0,0.11838533095323009,0.10464044253226798,0.0,0.0,0.0,0.22736483252554676,0.07854951796669588,0.09925187032418953,0.0,0.0
SLC25A12,0.0,0.0,0.0,0.37416659504190125,0.0,0.0,0.0,0.0,0.3822024443473611,0.0,0.1572942643391521,0.0,0.0
C2orf72,0.0,0.5300823111940184,0.0,0.0,0.0,0.0,0.0,0.0,0.17271080115110607,0.0,0.3740794025016287,0.0,0.0
PDPR,0.0,0.0,0.0,0.6812832107265704,0.0,0.0,0.0,0.0,0.13239101077934812,0.0,0.0,0.0,0.0
NCOA1,0.0,0.18355855855855857,0.0,0.0770670875821615,0.16602642901044867,0.0,0.0,0.0,0.2308883581376895,0.04590271691498685,0.1454488778054863,0.0,0.0
C8orf31,0.0,0.0,0.0,0.0,0.0,0.0,0.6259638979607338,0.0,0.1245703899537343,0.0,0.0,0.0,0.0
CITED4,0.0,0.26159480399310936,0.0,0.0,0.0,0.1271664971086588,0.0,0.0,0.07547918043621943,0.0,0.0,0.0,0.0
ZNRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058522727272727275,0.0669035029742234,0.0,0.0,0.019617706237424547,0.3171237703801083
CEP170B,0.0,0.0,0.0,0.0,0.0,0.07317063471760885,0.0,0.0,0.5471917063269134,0.0,0.0,0.0,0.0
RAB10,0.07931340633323468,0.0,0.1330379746835443,0.07269393053102333,0.0,0.0,0.04049676025917927,0.0,0.0,0.03845311130587204,0.0,0.0,0.0
AC024610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316070878010272,0.0,0.0,0.0,0.24337643364223316
RIMS1,0.0,0.0,0.0,0.4045665382016928,0.0,0.0,0.0,0.0,0.6717176543054609,0.0,0.49460689897597965,0.0,0.0
FHOD3,0.0,0.14748068031868905,0.0,0.0,0.0,0.4428190042833749,0.0,0.0,0.5312417441753405,0.0,0.24549278156395302,0.0,0.0
SARDH,0.23497808415550822,0.0,0.0,0.0,0.0,0.0,0.0009899208063354932,0.0,0.3164097437309907,0.0,0.0,0.0,0.7480289653374212
AC021088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04196959682749504,0.0,0.7201890617587925,0.5044666100925268,0.1430093882409457
CHST9,0.0,0.685608976059422,0.0,0.0,0.0,0.64753253692212,0.0,0.0,0.0,0.0,0.8489902307479379,0.0,0.0
KCNQ3,0.0,0.0,0.6544990191256964,0.0,0.0,0.0,0.0,0.0,0.4641100354487456,0.0,0.0,0.0,0.0
TTC39B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23642897536223023,0.45694416898351087,0.0,0.048815461346633414,0.0,0.0
ZNF844,0.0,0.08845211199200623,0.0,0.0,0.0,0.0,0.0,0.0,0.016606080634500992,0.0,0.005735660847880299,0.20127393725070902,0.0
CPNE7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040512679500274,0.6739257370377878,0.0,0.0,0.0,0.0
AC024614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598845693557109,0.0,0.0,0.0,0.0
INTS11,0.0,0.07053644553644553,0.0,0.0,0.0,0.0,0.0,0.0,0.0023793787177792463,0.0,0.0,0.0,0.0
SMAD5,0.0,0.0,0.0,0.0,0.0,0.05777877697841727,0.0665946724262059,0.0,0.1820751080894604,0.0,0.03160847880299252,0.11904761904761904,0.0
AC011824.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7104838188274326,0.0,0.0,0.0,0.0
SATB1,0.0,0.18061265554942263,0.0,0.0,0.0,0.1660490060332686,0.0,0.242706497573709,0.30610067628378707,0.0,0.3378130550675131,0.0,0.0
TXLNG,0.0,0.0,0.0,0.7517774516871399,0.0,0.0,0.0,0.0,0.28128435865235074,0.0,0.0,0.0,0.0
CHRNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177592982285577,0.002270250635670178,0.5626524368589368,0.0,0.0
KCNS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065694880925901,0.0,0.0,0.0,0.0
SUCLA2,0.0,0.0,0.0,0.41019195553560694,0.0,0.0,0.0,0.0,0.25926077131673536,0.0,0.0,0.0,0.0
TTC33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053814935064935066,0.175762517267488,0.0,0.0,0.0,0.0
KIF13A,0.0,0.0,0.0,0.1581101636585772,0.0,0.0,0.0,0.0,0.0,0.3540116063877324,0.32233718086502444,0.0,0.0
FGF7,0.0,0.0,0.0,0.0,0.0,0.05257562157556867,0.8074670358432574,0.0,0.0,0.23763868675765065,0.0,0.0,0.0
IMPA1,0.0,0.0,0.0,0.8135400863041888,0.0,0.0,0.0,0.0,0.18979611929769288,0.0,0.0,0.0,0.0
JAKMIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882213757599448,0.10571866783523225,0.003117206982543641,0.0,0.0
METAP1,0.0,0.0,0.010126582278481013,0.0,0.0,0.0,0.0,0.04090909090909091,0.0538995373430271,0.0,0.0,0.0,0.0
FAT4,0.0,0.04487395149159855,0.0,0.0,0.45802313457592153,0.0,0.0,0.0,0.537486146288048,0.0,0.0,0.0,0.0
OSBPL10,0.0,0.0,0.0,0.7155491803482166,0.5181593942880408,0.0,0.0,0.0,0.5771114131093334,0.0,0.0,0.0,0.0
RARRES2,0.0,0.10168106320957551,0.0,0.0,0.0,0.5401148043772803,0.41810067063746537,0.0,0.0,0.0,0.7152340142300243,0.263380763997408,0.0
POU6F2,0.0,0.21918476462624542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709743693829295,0.508185477222244,0.7518321610667846
AC084033,0.0,0.0,0.0,0.9094193688698463,0.0,0.28352673253554017,0.0,0.0,0.2813706288243888,0.0,0.0,0.0,0.0
KAT2B,0.03980467593962711,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10633685799477641,0.5032394977983312,0.0,0.0
AC145212,0.0,0.0,0.0,0.2868033992921375,0.0,0.0,0.0,0.0,0.0,0.23286623205573145,0.0,0.0,0.0
